user_id;channel_1;channel_2;channel_3;channel_4;conversions;duration
111055996706158;1.0;2.0;0.0;2.0;0.0;6
111055997021674;0.0;0.0;0.0;2.0;0.0;0
111055997069034;0.0;0.0;0.0;2.0;0.0;1
111055997131750;0.0;0.0;1.0;2.0;0.0;0
111055997243706;0.0;0.0;11.0;1.0;0.0;21
111055997288726;4.0;0.0;0.0;1.0;0.0;19
111055997730595;0.0;0.0;0.0;2.0;0.0;0
111055997790684;2.0;0.0;7.0;2.0;0.0;24
111055998182130;0.0;0.0;3.0;0.0;0.0;10
111055998797376;0.0;2.0;2.0;0.0;0.0;3
111055998802549;1.0;0.0;0.0;0.0;0.0;0
111055999339482;6.0;0.0;0.0;1.0;0.0;21
111055999366197;8.0;2.0;3.0;1.0;0.0;22
111055999448002;0.0;0.0;0.0;2.0;0.0;0
111055999456615;3.0;2.0;1.0;0.0;0.0;0
111055999553391;3.0;3.0;0.0;2.0;0.0;21
111055999617226;0.0;0.0;0.0;2.0;0.0;6
111056000257315;2.0;0.0;0.0;1.0;0.0;0
111056000630568;0.0;3.0;10.0;0.0;0.0;18
111056000836954;0.0;0.0;0.0;2.0;0.0;2
111056001108481;4.0;0.0;0.0;0.0;0.0;13
111056001494994;0.0;5.0;1.0;5.0;0.0;19
111056001504838;0.0;0.0;8.0;1.0;0.0;9
111056001580929;1.0;0.0;0.0;0.0;0.0;0
111056002133383;0.0;0.0;0.0;2.0;0.0;4
111056002208901;3.0;5.0;0.0;0.0;0.0;18
111056002317985;0.0;4.0;0.0;1.0;0.0;21
111056002518259;0.0;0.0;0.0;2.0;0.0;0
111056002555528;0.0;0.0;2.0;1.0;0.0;3
111056002615316;5.0;0.0;0.0;0.0;0.0;24
111056002729748;8.0;2.0;0.0;2.0;0.0;24
111056002917097;0.0;0.0;0.0;2.0;0.0;1
111056003023531;0.0;0.0;0.0;3.0;0.0;20
111056003082193;0.0;0.0;0.0;3.0;0.0;15
111056003167577;0.0;0.0;0.0;2.0;0.0;13
111056003190611;0.0;0.0;0.0;2.0;0.0;2
111056003342684;0.0;0.0;1.0;2.0;0.0;2
111056003872243;0.0;0.0;0.0;2.0;0.0;3
111056003900437;2.0;0.0;0.0;1.0;0.0;15
111056003906241;5.0;0.0;0.0;2.0;0.0;17
111056004012431;0.0;0.0;0.0;2.0;0.0;2
111056004012601;5.0;3.0;1.0;0.0;0.0;17
111056004057914;1.0;0.0;0.0;0.0;0.0;0
111056004217806;0.0;0.0;0.0;2.0;0.0;0
111056004704266;1.0;0.0;0.0;1.0;0.0;4
111056005014550;0.0;0.0;2.0;0.0;0.0;1
111056005155366;6.0;0.0;0.0;1.0;0.0;16
111056005211012;1.0;0.0;0.0;0.0;0.0;0
111056005223807;0.0;0.0;0.0;2.0;0.0;3
111056005459478;7.0;1.0;0.0;0.0;0.0;22
111056005688380;2.0;4.0;2.0;0.0;0.0;17
111056005740290;0.0;0.0;0.0;2.0;0.0;15
111056005763380;0.0;0.0;0.0;1.0;0.0;0
111056005867418;0.0;0.0;0.0;2.0;0.0;6
111056006059950;2.0;0.0;1.0;1.0;0.0;2
111056006101010;10.0;2.0;1.0;2.0;0.0;25
111056006238466;0.0;0.0;5.0;2.0;0.0;18
111056006332432;2.0;0.0;0.0;2.0;0.0;11
111056006477795;0.0;0.0;4.0;2.0;0.0;22
111056006725376;0.0;0.0;1.0;1.0;0.0;7
111056006901340;0.0;0.0;5.0;2.0;0.0;20
111056006996647;2.0;0.0;0.0;1.0;0.0;0
111056007099558;2.0;0.0;1.0;2.0;0.0;25
111056007282812;0.0;0.0;0.0;2.0;0.0;1
111056007527323;0.0;0.0;0.0;2.0;0.0;0
111056007876164;0.0;0.0;2.0;0.0;0.0;6
111056008268316;0.0;0.0;2.0;1.0;0.0;2
111056008745850;0.0;0.0;8.0;0.0;0.0;25
111056008918275;0.0;0.0;2.0;0.0;0.0;1
111056009027486;2.0;0.0;0.0;2.0;0.0;2
111056009041372;0.0;0.0;3.0;0.0;0.0;7
111056009146502;0.0;0.0;5.0;0.0;0.0;4
111056009200186;0.0;0.0;4.0;0.0;0.0;10
111056009485934;0.0;0.0;2.0;1.0;0.0;3
111056009818880;2.0;0.0;2.0;2.0;0.0;24
111056010066975;0.0;0.0;0.0;2.0;1.0;3
111056010071878;0.0;0.0;0.0;2.0;0.0;3
111056010198550;4.0;0.0;0.0;0.0;0.0;14
111056010584259;2.0;0.0;0.0;2.0;0.0;18
111056010622642;1.0;0.0;0.0;1.0;1.0;2
111056010882697;0.0;0.0;0.0;2.0;0.0;1
111056011136850;0.0;2.0;2.0;0.0;0.0;18
111056011246176;0.0;0.0;1.0;0.0;0.0;0
111056011622835;0.0;0.0;0.0;1.0;0.0;0
111056011731747;0.0;0.0;2.0;0.0;0.0;0
111056011808036;0.0;5.0;2.0;1.0;0.0;25
111056012440986;0.0;0.0;0.0;2.0;0.0;3
111056012479324;0.0;0.0;5.0;0.0;0.0;19
111056012628319;0.0;0.0;1.0;0.0;0.0;0
111056012651034;0.0;0.0;7.0;1.0;0.0;9
111056012661260;0.0;4.0;1.0;0.0;0.0;20
111056012789156;0.0;0.0;0.0;2.0;0.0;0
111056012976261;0.0;5.0;3.0;0.0;0.0;8
111056013403669;5.0;0.0;0.0;0.0;0.0;18
111056013403941;0.0;3.0;1.0;1.0;0.0;0
111056013607866;0.0;0.0;0.0;2.0;0.0;8
111056013714681;1.0;0.0;1.0;0.0;0.0;6
111056013760610;0.0;0.0;0.0;2.0;0.0;12
111056013992504;4.0;0.0;2.0;0.0;0.0;25
111056014436962;0.0;0.0;0.0;2.0;0.0;12
111056014573244;5.0;1.0;2.0;2.0;0.0;22
111056014754212;0.0;0.0;0.0;1.0;1.0;2
111056014819481;0.0;0.0;0.0;2.0;0.0;2
111056015057264;0.0;0.0;0.0;2.0;0.0;1
111056015222374;0.0;0.0;0.0;2.0;0.0;4
111056015395376;0.0;0.0;0.0;2.0;0.0;2
111056015455691;0.0;0.0;0.0;2.0;0.0;0
111056016081205;0.0;0.0;0.0;2.0;0.0;0
111056016136407;0.0;1.0;1.0;3.0;0.0;14
111056016305213;0.0;0.0;0.0;1.0;0.0;0
111056016324927;0.0;0.0;0.0;2.0;0.0;1
111056016434195;0.0;0.0;0.0;2.0;0.0;1
111056016685095;0.0;0.0;0.0;1.0;0.0;0
111056016889209;0.0;0.0;2.0;0.0;0.0;11
111056016923649;2.0;0.0;0.0;2.0;0.0;25
111056016949540;7.0;8.0;1.0;0.0;0.0;23
111056017027012;6.0;0.0;0.0;2.0;0.0;23
111056017115692;0.0;0.0;1.0;2.0;0.0;6
111056017174398;0.0;0.0;11.0;0.0;0.0;10
111056017287801;8.0;0.0;4.0;1.0;0.0;23
111056017508086;0.0;0.0;7.0;0.0;0.0;11
111056017615265;0.0;0.0;7.0;4.0;0.0;16
111056017940008;3.0;0.0;0.0;2.0;0.0;21
111056018115534;1.0;0.0;17.0;1.0;0.0;25
111056018277627;5.0;2.0;4.0;0.0;0.0;25
111056018447097;0.0;0.0;0.0;1.0;0.0;0
111056018706396;0.0;0.0;0.0;2.0;0.0;2
111056018934060;0.0;0.0;2.0;0.0;0.0;8
111056019630242;4.0;3.0;1.0;0.0;0.0;24
111056019665614;0.0;0.0;3.0;1.0;0.0;7
111056019909183;8.0;5.0;2.0;0.0;0.0;23
111056019915760;4.0;0.0;0.0;0.0;0.0;13
111056020115487;0.0;0.0;2.0;0.0;0.0;1
111056020409089;0.0;1.0;6.0;1.0;0.0;26
111056020637319;0.0;0.0;0.0;2.0;0.0;0
111056021073606;0.0;0.0;2.0;0.0;0.0;11
111056021401797;0.0;0.0;0.0;1.0;0.0;0
111056022368154;0.0;0.0;2.0;0.0;0.0;15
111056022389802;8.0;0.0;0.0;2.0;0.0;25
111056022483014;0.0;0.0;0.0;2.0;1.0;0
111056022570770;0.0;0.0;2.0;0.0;0.0;0
111056022575163;3.0;4.0;1.0;0.0;0.0;18
111056022657583;0.0;5.0;5.0;2.0;0.0;24
111056022736701;0.0;0.0;0.0;2.0;0.0;0
111056022758280;0.0;0.0;8.0;1.0;0.0;23
111056022859682;0.0;0.0;0.0;2.0;0.0;2
111056022954575;5.0;1.0;1.0;0.0;0.0;20
111056022975425;12.0;0.0;3.0;0.0;0.0;23
111056023009555;0.0;0.0;0.0;2.0;0.0;5
111056023090585;1.0;0.0;0.0;0.0;0.0;0
111056023350955;3.0;3.0;14.0;1.0;0.0;23
111056023608475;5.0;0.0;0.0;2.0;0.0;16
111056023916561;4.0;0.0;0.0;0.0;0.0;1
111056023951593;2.0;0.0;8.0;1.0;0.0;12
111056024197634;0.0;0.0;0.0;2.0;0.0;3
111056024222077;1.0;0.0;7.0;1.0;0.0;23
111056024849753;0.0;0.0;0.0;1.0;0.0;0
111056024954332;0.0;0.0;0.0;2.0;0.0;19
111056025083564;0.0;0.0;2.0;2.0;0.0;12
111056025094284;1.0;1.0;1.0;2.0;0.0;0
111056025144571;0.0;0.0;0.0;2.0;0.0;0
111056025381080;0.0;0.0;2.0;2.0;0.0;12
111056025814406;0.0;0.0;25.0;1.0;0.0;24
111056025838031;0.0;0.0;0.0;1.0;0.0;0
111056025932432;2.0;0.0;0.0;1.0;0.0;3
111056026480376;5.0;3.0;3.0;0.0;0.0;17
111056026667772;0.0;0.0;0.0;1.0;0.0;0
111056026947658;1.0;0.0;0.0;2.0;0.0;3
111056027165792;2.0;0.0;2.0;0.0;0.0;22
111056027210512;1.0;0.0;0.0;2.0;1.0;0
111056027282342;0.0;0.0;1.0;2.0;0.0;1
111056027345351;0.0;0.0;0.0;2.0;0.0;3
111056027443000;0.0;0.0;11.0;4.0;0.0;25
111056027498833;2.0;0.0;7.0;0.0;0.0;8
111056027662953;0.0;2.0;0.0;1.0;0.0;3
111056027864608;0.0;0.0;0.0;2.0;1.0;4
111056027886470;0.0;0.0;0.0;3.0;0.0;8
111056027898727;0.0;0.0;2.0;0.0;0.0;20
111056027953658;0.0;0.0;0.0;2.0;1.0;0
111056028040979;0.0;0.0;0.0;2.0;0.0;1
111056028133296;0.0;0.0;12.0;3.0;0.0;16
111056028286201;2.0;0.0;1.0;1.0;0.0;3
111056028518817;2.0;0.0;0.0;1.0;1.0;3
111056028542140;0.0;0.0;0.0;2.0;0.0;1
111056028561323;0.0;0.0;0.0;2.0;0.0;1
111056028579547;0.0;0.0;0.0;2.0;0.0;1
111056028605363;4.0;0.0;0.0;2.0;0.0;16
111056028639561;0.0;0.0;1.0;2.0;0.0;1
111056028658043;3.0;0.0;2.0;1.0;0.0;19
111056028703648;0.0;0.0;0.0;2.0;0.0;2
111056028840401;0.0;0.0;0.0;1.0;0.0;0
111056028955191;0.0;0.0;0.0;1.0;0.0;0
111056029185828;0.0;0.0;1.0;1.0;1.0;0
111056029202133;0.0;1.0;4.0;0.0;0.0;13
111056029332314;0.0;0.0;0.0;2.0;0.0;0
111056029508073;4.0;0.0;0.0;1.0;0.0;15
111056029586711;0.0;0.0;11.0;1.0;0.0;11
111056029672617;1.0;1.0;2.0;0.0;0.0;7
111056029913915;0.0;0.0;9.0;1.0;0.0;9
111056030761885;0.0;0.0;0.0;2.0;0.0;2
111056030811131;2.0;0.0;2.0;2.0;0.0;20
111056030835990;0.0;0.0;0.0;2.0;0.0;1
111056030985185;0.0;0.0;0.0;2.0;0.0;6
111056030990019;2.0;0.0;1.0;2.0;0.0;0
111056030994508;0.0;0.0;0.0;3.0;0.0;9
111056030995882;0.0;0.0;8.0;0.0;0.0;20
111056031165143;0.0;0.0;0.0;2.0;0.0;0
111056031602880;1.0;3.0;8.0;0.0;0.0;22
111056031623977;10.0;0.0;1.0;2.0;0.0;23
111056031976816;0.0;0.0;0.0;4.0;0.0;21
111056032375678;6.0;2.0;0.0;1.0;0.0;23
111056032387801;0.0;0.0;0.0;2.0;0.0;1
111056032502824;0.0;0.0;7.0;2.0;0.0;11
111056032541602;0.0;0.0;0.0;2.0;0.0;0
111056032573295;0.0;0.0;0.0;2.0;0.0;14
111056032599766;0.0;0.0;1.0;1.0;0.0;0
111056032757693;0.0;0.0;0.0;2.0;0.0;2
111056032879174;0.0;3.0;2.0;0.0;0.0;18
111056033035716;0.0;0.0;0.0;2.0;0.0;0
111056033222076;1.0;0.0;0.0;0.0;0.0;0
111056033556385;0.0;0.0;0.0;1.0;0.0;0
111056033622102;0.0;0.0;0.0;2.0;0.0;1
111056033659010;0.0;0.0;6.0;0.0;0.0;23
111056033887415;0.0;0.0;0.0;2.0;0.0;0
111056033948898;1.0;0.0;5.0;1.0;0.0;18
111056034057968;2.0;4.0;31.0;0.0;0.0;25
111056034179913;4.0;1.0;0.0;2.0;0.0;24
111056034499762;0.0;0.0;0.0;2.0;0.0;2
111056034518190;0.0;2.0;7.0;1.0;0.0;8
111056034899432;0.0;0.0;0.0;2.0;0.0;0
111056034987703;5.0;11.0;2.0;0.0;0.0;23
111056035128239;0.0;0.0;3.0;2.0;0.0;9
111056035159045;0.0;0.0;4.0;1.0;0.0;7
111056035398060;0.0;0.0;0.0;2.0;0.0;1
111056035487513;0.0;0.0;0.0;2.0;0.0;0
111056035604112;0.0;4.0;2.0;0.0;0.0;20
111056035757932;0.0;0.0;0.0;2.0;0.0;4
111056035778964;2.0;0.0;0.0;0.0;0.0;3
111056035804682;6.0;6.0;1.0;2.0;0.0;18
111056036174184;3.0;2.0;1.0;1.0;0.0;14
111056036382286;0.0;0.0;0.0;2.0;0.0;8
111056036574381;1.0;0.0;0.0;0.0;0.0;0
111056036614199;0.0;0.0;0.0;2.0;0.0;0
111056036730165;4.0;0.0;0.0;0.0;0.0;23
111056036731064;3.0;0.0;0.0;2.0;0.0;10
111056036800622;0.0;0.0;0.0;2.0;0.0;0
111056036950053;0.0;0.0;16.0;0.0;0.0;22
111056037007874;6.0;9.0;1.0;0.0;0.0;22
111056037026442;0.0;0.0;0.0;2.0;0.0;0
111056037163663;0.0;8.0;3.0;1.0;0.0;24
111056037368419;0.0;0.0;0.0;1.0;0.0;0
111056037440743;0.0;0.0;1.0;0.0;0.0;0
111056037485598;0.0;0.0;0.0;2.0;0.0;1
111056037755197;0.0;0.0;4.0;2.0;0.0;14
111056037779745;0.0;0.0;5.0;2.0;0.0;25
111056037791978;0.0;0.0;0.0;1.0;0.0;0
111056037867375;0.0;0.0;3.0;2.0;0.0;25
111056038263974;1.0;0.0;0.0;1.0;1.0;1
111056038356885;0.0;2.0;5.0;3.0;0.0;18
111056038451431;0.0;0.0;0.0;2.0;0.0;1
111056038862258;0.0;0.0;5.0;0.0;0.0;2
111056039391154;0.0;1.0;6.0;0.0;0.0;11
111056039593870;0.0;0.0;0.0;2.0;0.0;2
111056039701091;0.0;0.0;2.0;0.0;0.0;0
111056039741287;0.0;0.0;0.0;1.0;0.0;0
111056039758605;2.0;0.0;0.0;0.0;1.0;0
111056039836831;6.0;2.0;0.0;0.0;0.0;23
111056039903954;0.0;0.0;1.0;2.0;0.0;6
111056040233689;2.0;0.0;0.0;2.0;0.0;22
111056040414512;0.0;0.0;3.0;2.0;0.0;17
111056040429676;0.0;0.0;0.0;2.0;0.0;1
111056040652819;6.0;0.0;1.0;1.0;0.0;22
111056040720654;2.0;4.0;2.0;2.0;0.0;24
111056040766352;0.0;0.0;0.0;2.0;0.0;0
111056041231685;0.0;3.0;0.0;3.0;0.0;3
111056041349821;2.0;1.0;0.0;1.0;1.0;1
111056041380827;1.0;0.0;0.0;0.0;0.0;0
111056041384226;0.0;0.0;0.0;2.0;0.0;2
111056041452162;0.0;0.0;2.0;0.0;0.0;0
111056041680340;4.0;3.0;3.0;0.0;0.0;24
111056041712415;0.0;0.0;0.0;2.0;0.0;0
111056041980661;0.0;0.0;0.0;2.0;0.0;4
111056041986259;1.0;0.0;3.0;0.0;0.0;11
111056042190081;0.0;0.0;6.0;1.0;0.0;10
111056042243418;3.0;0.0;0.0;2.0;0.0;23
111056042386271;0.0;4.0;2.0;0.0;0.0;9
111056042436639;0.0;0.0;0.0;1.0;0.0;0
111056042482267;0.0;0.0;0.0;3.0;0.0;15
111056042512435;24.0;0.0;1.0;0.0;0.0;23
111056042541180;0.0;0.0;0.0;2.0;0.0;0
111056042654627;5.0;4.0;1.0;0.0;0.0;16
111056042783382;0.0;0.0;0.0;2.0;0.0;1
111056043235400;0.0;0.0;0.0;2.0;0.0;1
111056043320031;0.0;0.0;0.0;2.0;0.0;4
111056043356102;0.0;0.0;0.0;1.0;0.0;0
111056043499227;0.0;0.0;1.0;2.0;0.0;2
111056043742216;0.0;0.0;0.0;1.0;0.0;0
111056043743911;0.0;0.0;18.0;0.0;0.0;20
111056043799642;1.0;0.0;0.0;1.0;0.0;0
111056043804817;0.0;0.0;0.0;2.0;0.0;1
111056043813770;0.0;0.0;0.0;2.0;0.0;0
111056043845661;2.0;2.0;2.0;0.0;0.0;22
111056043901612;0.0;3.0;0.0;1.0;0.0;16
111056044204336;0.0;0.0;0.0;2.0;0.0;2
111056044695991;3.0;0.0;0.0;0.0;0.0;6
111056044839235;0.0;0.0;0.0;2.0;0.0;1
111056044973418;0.0;0.0;9.0;1.0;0.0;19
111056045040035;0.0;0.0;0.0;2.0;0.0;2
111056045066606;0.0;0.0;0.0;2.0;0.0;0
111056045161901;0.0;0.0;9.0;1.0;0.0;21
111056045192705;5.0;0.0;4.0;3.0;0.0;20
111056045816206;2.0;0.0;2.0;2.0;0.0;23
111056046147657;0.0;0.0;3.0;0.0;0.0;9
111056046150384;2.0;2.0;1.0;2.0;0.0;15
111056046506228;3.0;0.0;0.0;2.0;0.0;18
111056046764498;0.0;0.0;0.0;1.0;0.0;0
111056047146938;0.0;2.0;4.0;2.0;0.0;21
111056047208960;0.0;0.0;0.0;2.0;1.0;0
111056047267349;0.0;0.0;2.0;0.0;1.0;0
111056047311864;0.0;0.0;0.0;2.0;0.0;7
111056047350898;0.0;0.0;0.0;2.0;0.0;11
111056047579899;0.0;0.0;0.0;2.0;0.0;0
111056047691406;0.0;0.0;0.0;2.0;0.0;0
111056047865726;0.0;0.0;0.0;2.0;1.0;0
111056048082987;0.0;0.0;1.0;2.0;0.0;2
111056048681381;31.0;5.0;6.0;4.0;0.0;25
111056048743281;3.0;0.0;0.0;0.0;0.0;17
111056048816057;0.0;0.0;7.0;1.0;0.0;8
111056048860758;0.0;0.0;0.0;2.0;1.0;3
111056049004093;0.0;0.0;4.0;1.0;0.0;25
111056049066268;0.0;0.0;0.0;2.0;0.0;1
111056049132057;0.0;0.0;0.0;2.0;0.0;0
111056049150304;0.0;0.0;0.0;1.0;0.0;0
111056049235618;4.0;0.0;0.0;1.0;0.0;11
111056049334552;0.0;0.0;2.0;1.0;0.0;0
111056049892992;2.0;0.0;0.0;1.0;1.0;1
111056049955893;0.0;0.0;9.0;2.0;0.0;25
111056049998797;9.0;0.0;1.0;0.0;0.0;24
111056050465357;0.0;0.0;1.0;4.0;0.0;20
111056050696039;6.0;0.0;0.0;0.0;0.0;21
111056050745373;0.0;0.0;1.0;2.0;0.0;5
111056050939875;7.0;0.0;0.0;0.0;0.0;23
111056050944720;5.0;0.0;0.0;2.0;0.0;23
111056051075425;0.0;0.0;2.0;0.0;0.0;4
111056051239132;1.0;0.0;0.0;2.0;1.0;2
111056051731332;0.0;0.0;0.0;2.0;0.0;5
111056051839505;0.0;0.0;0.0;2.0;0.0;0
111056052194576;0.0;0.0;0.0;2.0;0.0;1
111056052505869;0.0;0.0;0.0;2.0;0.0;2
111056052720527;0.0;0.0;1.0;2.0;0.0;0
111056052815019;0.0;0.0;15.0;1.0;0.0;22
111056052863613;8.0;0.0;0.0;0.0;0.0;23
111056052868223;0.0;4.0;2.0;2.0;0.0;20
111056052908645;0.0;0.0;1.0;2.0;0.0;3
111056052918721;5.0;6.0;4.0;1.0;0.0;21
111056053067661;0.0;0.0;0.0;2.0;1.0;1
111056053086171;0.0;0.0;0.0;2.0;0.0;0
111056053381612;0.0;0.0;4.0;2.0;0.0;24
111056053662785;3.0;0.0;3.0;0.0;0.0;14
111056053663947;0.0;0.0;23.0;0.0;0.0;24
111056053754346;0.0;0.0;0.0;2.0;0.0;0
111056053830039;2.0;0.0;1.0;3.0;0.0;22
111056053990902;1.0;0.0;0.0;0.0;0.0;0
111056054272920;0.0;0.0;9.0;0.0;0.0;16
111056054327871;4.0;5.0;4.0;1.0;0.0;24
111056054622998;0.0;0.0;1.0;2.0;1.0;0
111056054633070;0.0;6.0;5.0;1.0;0.0;14
111056054666418;3.0;0.0;0.0;1.0;0.0;15
111056054889824;0.0;0.0;1.0;2.0;0.0;5
111056055253265;0.0;8.0;1.0;0.0;0.0;23
111056055554825;0.0;0.0;4.0;0.0;0.0;6
111056055632046;0.0;0.0;6.0;1.0;0.0;10
111056055899231;0.0;0.0;0.0;2.0;0.0;2
111056055924591;0.0;0.0;0.0;3.0;0.0;2
111056055997665;0.0;0.0;0.0;1.0;0.0;0
111056056312664;4.0;0.0;0.0;2.0;0.0;17
111056056655258;0.0;0.0;12.0;0.0;0.0;11
111056056818476;0.0;0.0;3.0;0.0;0.0;0
111056056819003;5.0;0.0;0.0;1.0;0.0;17
111056057007200;2.0;0.0;1.0;6.0;0.0;14
111056057174945;6.0;0.0;1.0;2.0;0.0;22
111056057337156;0.0;0.0;0.0;2.0;0.0;0
111056057348471;0.0;3.0;1.0;0.0;0.0;15
111056057467790;0.0;0.0;1.0;2.0;0.0;0
111056057512926;1.0;2.0;0.0;1.0;0.0;20
111056057517895;0.0;0.0;2.0;1.0;0.0;4
111056057810531;0.0;2.0;2.0;2.0;0.0;10
111056058463809;3.0;2.0;10.0;0.0;0.0;10
111056058558818;0.0;0.0;0.0;2.0;0.0;2
111056058641505;0.0;0.0;0.0;2.0;1.0;2
111056058905347;7.0;0.0;0.0;0.0;0.0;19
111056059025785;0.0;0.0;1.0;2.0;1.0;0
111056059402941;0.0;0.0;0.0;2.0;0.0;11
111056060013879;6.0;1.0;7.0;3.0;0.0;17
111056060015253;0.0;0.0;0.0;1.0;0.0;0
111056060139473;4.0;0.0;0.0;2.0;0.0;22
111056060204754;0.0;0.0;0.0;2.0;0.0;3
111056060435298;0.0;0.0;0.0;1.0;0.0;0
111056060566014;4.0;0.0;0.0;0.0;0.0;20
111056061075741;5.0;0.0;0.0;0.0;0.0;18
111056061239800;2.0;2.0;0.0;0.0;0.0;16
111056061337121;0.0;0.0;3.0;0.0;0.0;0
111056061345093;7.0;0.0;1.0;3.0;0.0;25
111056061734805;0.0;0.0;0.0;1.0;0.0;0
111056061767932;1.0;3.0;2.0;0.0;0.0;13
111056061789224;0.0;0.0;0.0;2.0;0.0;1
111056061792417;2.0;7.0;26.0;0.0;0.0;19
111056061810095;0.0;0.0;0.0;2.0;0.0;2
111056061818598;0.0;0.0;0.0;2.0;0.0;12
111056062080263;0.0;6.0;7.0;2.0;0.0;25
111056062117280;0.0;0.0;0.0;2.0;0.0;3
111056062117662;0.0;0.0;0.0;2.0;0.0;1
111056062290546;0.0;0.0;0.0;2.0;0.0;0
111056063153754;4.0;0.0;0.0;3.0;0.0;23
111056063192402;2.0;0.0;0.0;0.0;0.0;0
111056063683150;0.0;0.0;1.0;0.0;0.0;0
111056063796350;6.0;0.0;0.0;3.0;0.0;19
111056064146453;3.0;0.0;0.0;1.0;0.0;8
111056064310324;0.0;0.0;1.0;0.0;0.0;0
111056064390185;0.0;0.0;2.0;1.0;0.0;1
111056064662473;0.0;0.0;2.0;1.0;1.0;0
111056064794148;0.0;0.0;2.0;0.0;1.0;0
111056065141154;0.0;0.0;0.0;1.0;0.0;0
111056065391040;0.0;0.0;5.0;0.0;0.0;4
111056065542922;0.0;0.0;2.0;1.0;0.0;3
111056065787402;3.0;0.0;0.0;0.0;0.0;0
111056066429479;1.0;0.0;0.0;3.0;0.0;5
111056066682668;1.0;1.0;1.0;3.0;0.0;17
111056066722370;0.0;0.0;0.0;2.0;0.0;0
111056067078434;0.0;0.0;1.0;0.0;0.0;0
111056068185105;0.0;0.0;2.0;2.0;0.0;20
111056068330436;0.0;0.0;0.0;2.0;0.0;0
111056068612545;0.0;0.0;0.0;2.0;1.0;2
111056068648045;2.0;0.0;0.0;0.0;0.0;0
111056068803897;0.0;0.0;2.0;1.0;0.0;0
111056068867500;22.0;2.0;10.0;0.0;0.0;25
111056068921058;4.0;6.0;1.0;2.0;0.0;24
111056069341608;0.0;0.0;3.0;0.0;0.0;5
111056069491860;3.0;2.0;23.0;5.0;0.0;21
111056069924898;0.0;0.0;0.0;2.0;0.0;0
111056070070354;8.0;0.0;0.0;2.0;0.0;25
111056070197095;0.0;0.0;0.0;2.0;0.0;1
111056070409549;0.0;0.0;0.0;2.0;1.0;0
111056070449207;0.0;0.0;0.0;2.0;0.0;0
111056070739723;0.0;0.0;11.0;0.0;0.0;20
111056070838958;3.0;0.0;3.0;1.0;0.0;8
111056071048331;0.0;0.0;0.0;2.0;0.0;3
111056071053588;2.0;0.0;1.0;2.0;0.0;15
111056071309169;0.0;0.0;0.0;2.0;0.0;0
111056071342997;2.0;3.0;2.0;0.0;0.0;18
111056071350282;0.0;0.0;2.0;3.0;0.0;18
111056071771729;0.0;5.0;0.0;2.0;0.0;20
111056071884428;0.0;0.0;3.0;2.0;0.0;14
111056072231828;0.0;0.0;0.0;2.0;1.0;0
111056072753001;0.0;0.0;0.0;2.0;0.0;0
111056072887225;0.0;0.0;0.0;2.0;0.0;0
111056072963030;4.0;0.0;0.0;0.0;0.0;15
111056073283887;0.0;0.0;0.0;1.0;0.0;0
111056073548238;0.0;0.0;0.0;2.0;1.0;0
111056073603938;0.0;0.0;0.0;1.0;0.0;0
111056073620290;0.0;0.0;0.0;2.0;0.0;1
111056073738170;2.0;0.0;0.0;2.0;0.0;4
111056073747714;0.0;0.0;0.0;2.0;0.0;0
111056074022929;2.0;0.0;0.0;0.0;0.0;0
111056074029122;2.0;0.0;8.0;1.0;0.0;19
111056074196045;3.0;0.0;0.0;1.0;0.0;13
111056074209717;0.0;0.0;0.0;2.0;0.0;1
111056074292570;3.0;0.0;0.0;1.0;0.0;2
111056074300591;0.0;3.0;1.0;0.0;0.0;0
111056074454038;0.0;0.0;0.0;2.0;0.0;0
111056074457316;3.0;0.0;0.0;0.0;0.0;10
111056075177364;0.0;0.0;0.0;2.0;0.0;7
111056075565460;0.0;0.0;1.0;2.0;0.0;0
111056075758325;0.0;0.0;12.0;3.0;0.0;22
111056075760502;0.0;0.0;0.0;2.0;0.0;0
111056075774169;4.0;0.0;0.0;1.0;0.0;18
111056075800940;0.0;0.0;0.0;2.0;0.0;3
111056075840489;7.0;0.0;0.0;1.0;0.0;23
111056075888515;0.0;0.0;1.0;2.0;0.0;0
111056075917898;0.0;0.0;0.0;2.0;0.0;1
111056075923961;0.0;0.0;9.0;0.0;0.0;20
111056076001484;2.0;0.0;0.0;2.0;0.0;21
111056076026304;0.0;0.0;1.0;2.0;0.0;1
111056076147674;0.0;0.0;0.0;2.0;0.0;10
111056076302210;0.0;0.0;8.0;1.0;0.0;21
111056076331684;0.0;0.0;0.0;2.0;0.0;2
111056076365701;0.0;0.0;10.0;1.0;0.0;13
111056076381554;2.0;0.0;0.0;2.0;0.0;14
111056076508929;0.0;0.0;0.0;2.0;0.0;13
111056076553702;0.0;0.0;0.0;2.0;0.0;6
111056076663913;0.0;0.0;0.0;1.0;0.0;0
111056077462033;5.0;0.0;0.0;2.0;0.0;24
111056077713667;0.0;0.0;0.0;2.0;0.0;2
111056077972868;0.0;2.0;6.0;3.0;0.0;15
111056077982584;0.0;0.0;0.0;1.0;0.0;0
111056078012098;0.0;0.0;1.0;2.0;1.0;0
111056078044924;2.0;2.0;0.0;1.0;0.0;20
111056078398645;3.0;1.0;0.0;0.0;0.0;16
